runNumber;runTime_seconds;tests;failures;totalRunTime_seconds
1;6.844;6;6;64.5852466
2;6.579;6;6;69.2026537
3;6.865;6;6;69.9688264
4;6.6;6;6;70.1967878
5;6.629;6;6;72.1289122
6;7.246;6;6;69.905148
7;6.575;6;6;70.3501449
8;6.68;6;6;71.8586168
9;6.861;6;6;70.9620582
10;6.634;6;6;71.1112075
11;6.726;6;6;71.6087852
12;6.684;6;6;70.705955
13;6.708;6;6;70.6061264
14;6.996;6;6;72.3940833
15;6.607;6;6;71.075132
