runNumber;runTime_seconds;tests;failures;totalRunTime_seconds
1;6.512;6;6;66.9663253
2;6.59;6;6;69.086656
3;6.692;6;6;71.7758845
4;6.589;6;6;70.3893994
5;6.663;6;6;70.1754066
6;6.718;6;6;72.13978
7;6.805;6;6;72.5279405
8;6.692;6;6;69.8714196
9;6.693;6;6;70.5780833
10;6.749;6;6;70.7146874
11;6.782;6;6;69.5817732
12;6.646;6;6;71.1966001
13;6.807;6;6;72.64594
14;6.584;6;6;70.2219528
15;6.925;6;6;70.4835664
