runNumber;runTime_seconds;tests;failures;totalRunTime_seconds
1;293.24;6;2;418.8929311
2;372.8;6;0;505.9311304
3;324.18;6;0;411.6527413
4;321.49;6;0;400.7215058
5;328.49;6;0;424.6177353
